order_id,order_date,customer_id,product_id,store_id,quantity,discount,payment_method,gross_revenue,discount_amount,revenue,cost_amount,profit
O0068872,2026-04-22,C01087,P0126,S011,3,0.0,Card,757.2,0.0,757.2,652.14,105.06
O0068873,2026-02-12,C05725,P0041,S014,4,0.0,Card,8531.92,0.0,8531.92,6862.76,1669.16
O0068874,2026-02-17,C05187,P0173,S003,2,0.05,Bank Transfer,3006.4,150.32000000000002,2856.08,2134.86,721.22
O0068875,2026-01-17,C00323,P0125,S010,2,0.0,Cash,3612.36,0.0,3612.36,2883.54,728.82
O0068876,2026-03-12,C02180,P0060,S012,1,0.15,Card,2161.6,324.23999999999995,1837.36,1563.25,274.11
O0068877,2026-02-25,C04294,P0112,S002,3,0.05,Card,1120.9499999999998,56.04749999999999,1064.9,959.7,105.2
O0068878,2026-03-09,C02794,P0080,S005,2,0.0,Online,3512.3,0.0,3512.3,2356.26,1156.04
O0068879,2025-08-10,C04391,P0020,S004,4,0.0,Online,989.28,0.0,989.28,684.76,304.52
O0068880,2026-02-02,C04412,P0040,S013,2,0.05,Cash,2029.2,101.46,1927.74,1347.9,579.84
O0068881,2025-10-09,C02581,P0075,S005,2,0.05,Card,2150.1,107.505,2042.59,1676.82,365.77
O0068882,2026-04-13,C01626,P0148,S004,2,0.1,Card,3663.82,366.38200000000006,3297.44,2288.9,1008.54
O0068883,2025-09-27,C00125,P0155,S003,2,0.0,Card,2216.96,0.0,2216.96,1493.44,723.52
O0068884,2025-02-22,C05434,P0174,S013,3,0.2,Card,2098.38,419.676,1678.7,1761.78,-83.08
O0068885,2026-03-21,C05346,P0112,S014,4,0.15,Card,1494.6,224.19,1270.41,1279.6,-9.19
O0068886,2025-10-03,C04203,P0152,S001,2,0.15,Online,4403.12,660.468,3742.65,3544.78,197.87
O0068887,2025-01-23,C03147,P0147,S003,4,0.2,Card,4925.52,985.1040000000002,3940.42,4325.08,-384.66
O0068888,2026-03-27,C04850,P0082,S006,4,0.1,Online,7334.88,733.488,6601.39,6202.76,398.63
O0068889,2025-01-28,C00725,P0080,S004,2,0.05,Cash,3512.3,175.615,3336.69,2356.26,980.43
O0068890,2025-03-01,C03002,P0077,S008,5,0.15,Online,4255.25,638.2875,3616.96,3339.25,277.71
O0068891,2026-01-23,C01232,P0126,S014,2,0.1,Card,504.8,50.48,454.32,434.76,19.56
O0068892,2025-03-26,C02275,P0078,S003,5,0.0,Bank Transfer,7707.150000000001,0.0,7707.15,6187.4,1519.75
O0068893,2025-05-28,C03743,P0062,S012,5,0.15,Online,2771.2,415.68,2355.52,2268.15,87.37
O0068894,2025-08-08,C00782,P0126,S012,3,0.2,Online,757.2,151.44000000000003,605.76,652.14,-46.38
O0068895,2026-06-17,C00404,P0083,S007,3,0.1,Cash,4576.86,457.686,4119.17,3927.09,192.08
O0068896,2025-11-04,C00215,P0173,S009,5,0.05,Card,7516.0,375.8,7140.2,5337.15,1803.05
O0068897,2026-06-15,C04394,P0010,S007,1,0.2,Card,1861.43,372.28600000000006,1489.14,1450.53,38.61
O0068898,2026-01-31,C00565,P0098,S012,4,0.05,Online,2832.32,141.616,2690.7,2154.76,535.94
O0068899,2025-06-07,C02941,P0179,S001,4,0.0,Card,3606.48,0.0,3606.48,3140.08,466.4
O0068900,2025-11-03,C02876,P0052,S002,2,0.1,Card,4176.92,417.692,3759.23,2898.76,860.47
O0068901,2025-07-03,C00098,P0062,S007,1,0.1,Online,554.24,55.42400000000001,498.82,453.63,45.19
O0068902,2025-04-29,C04258,P0177,S013,5,0.0,Card,12037.2,0.0,12037.2,8127.85,3909.35
O0068903,2025-10-19,C02674,P0145,S010,4,0.05,Online,5464.72,273.23600000000005,5191.48,4556.76,634.72
O0068904,2026-04-08,C05525,P0038,S011,5,0.05,Online,8613.6,430.68000000000006,8182.92,5951.85,2231.07
O0068905,2026-03-08,C01644,P0037,S011,5,0.15,Card,5880.2,882.03,4998.17,5008.6,-10.43
O0068906,2025-05-25,C05982,P0166,S008,4,0.05,Card,3506.36,175.318,3331.04,2960.88,370.16
O0068907,2025-05-22,C05394,P0096,S001,4,0.05,Card,8580.88,429.044,8151.84,6129.84,2022.0
O0068908,2026-04-14,C02961,P0169,S006,5,0.0,Online,2122.1,0.0,2122.1,1857.7,264.4
O0068909,2025-12-12,C01545,P0115,S002,4,0.0,Online,7101.24,0.0,7101.24,5050.4,2050.84
O0068910,2025-09-28,C01524,P0019,S011,3,0.1,Card,3310.05,331.005,2979.04,2212.29,766.75
O0068911,2026-03-26,C05382,P0167,S010,3,0.15,Card,5230.9800000000005,784.647,4446.33,3793.74,652.59
O0068912,2025-01-23,C02870,P0125,S010,4,0.1,Bank Transfer,7224.72,722.4720000000001,6502.25,5767.08,735.17
O0068913,2026-02-16,C04446,P0050,S012,3,0.1,Card,1493.67,149.36700000000002,1344.3,1263.24,81.06
O0068914,2025-09-19,C05721,P0175,S011,5,0.1,Cash,7529.2,752.9200000000001,6776.28,5075.35,1700.93
O0068915,2025-09-23,C01135,P0105,S010,4,0.05,Card,7064.52,353.22600000000006,6711.29,5778.6,932.69
O0068916,2025-12-24,C03406,P0172,S012,5,0.2,Card,4601.6,920.3200000000002,3681.28,2961.8,719.48
O0068917,2025-05-03,C00832,P0103,S001,2,0.1,Card,3380.72,338.072,3042.65,2800.82,241.83
O0068918,2026-04-26,C04336,P0158,S010,2,0.0,Card,3791.0,0.0,3791.0,2573.46,1217.54
O0068919,2025-02-16,C04483,P0136,S006,4,0.1,Card,4150.32,415.032,3735.29,3145.84,589.45
O0068920,2025-11-14,C00175,P0057,S014,4,0.0,Online,6758.04,0.0,6758.04,4307.68,2450.36
O0068921,2025-09-17,C02680,P0057,S003,3,0.15,Card,5068.53,760.2795,4308.25,3230.76,1077.49
O0068922,2026-06-26,C00220,P0126,S014,2,0.05,Card,504.8,25.24,479.56,434.76,44.8
O0068923,2025-12-22,C04739,P0122,S002,3,0.05,Cash,2559.06,127.953,2431.11,1728.06,703.05
O0068924,2025-07-27,C05176,P0133,S008,3,0.0,Online,1086.6,0.0,1086.6,909.33,177.27
O0068925,2025-08-18,C04868,P0107,S003,4,0.1,Card,6945.96,694.596,6251.36,6039.92,211.44
O0068926,2025-05-15,C03345,P0118,S010,1,0.1,Card,1543.6,154.36,1389.24,1103.67,285.57
O0068927,2025-01-28,C05994,P0147,S007,4,0.2,Card,4925.52,985.1040000000002,3940.42,4325.08,-384.66
O0068928,2025-08-31,C01010,P0005,S007,4,0.05,Card,1889.68,94.484,1795.2,1433.6,361.6
O0068929,2025-01-12,C01575,P0005,S009,3,0.0,Card,1417.26,0.0,1417.26,1075.2,342.06
O0068930,2025-12-26,C01964,P0149,S006,4,0.1,Card,8512.72,851.2719999999999,7661.45,5491.84,2169.61
O0068931,2026-05-08,C00457,P0144,S013,4,0.0,Card,4509.08,0.0,4509.08,3844.92,664.16
O0068932,2025-02-21,C04160,P0106,S001,1,0.0,Cash,2260.16,0.0,2260.16,1443.73,816.43
O0068933,2026-06-15,C00214,P0100,S003,3,0.05,Card,5893.59,294.6795,5598.91,4751.31,847.6
O0068934,2025-02-19,C00256,P0065,S003,1,0.1,Card,380.04,38.004000000000005,342.04,306.3,35.74
O0068935,2025-09-17,C04440,P0120,S011,4,0.0,Card,4011.72,0.0,4011.72,3035.76,975.96
O0068936,2025-12-07,C02250,P0039,S004,2,0.0,Online,4022.86,0.0,4022.86,3299.32,723.54
O0068937,2025-12-16,C03605,P0165,S006,3,0.0,Card,5796.0,0.0,5796.0,3883.71,1912.29
O0068938,2025-07-29,C01000,P0010,S002,2,0.0,Bank Transfer,3722.86,0.0,3722.86,2901.06,821.8
O0068939,2025-01-25,C05745,P0014,S008,3,0.15,Online,3492.0,523.8,2968.2,2559.78,408.42
O0068940,2026-03-04,C00090,P0051,S004,2,0.05,Online,2619.98,130.999,2488.98,1832.66,656.32
O0068941,2025-09-10,C04049,P0073,S003,4,0.0,Cash,8537.16,0.0,8537.16,5782.52,2754.64
O0068942,2025-05-24,C02112,P0044,S014,2,0.0,Card,4319.62,0.0,4319.62,3218.54,1101.08
O0068943,2025-09-04,C02327,P0147,S007,4,0.15,Card,4925.52,738.8280000000001,4186.69,4325.08,-138.39
O0068944,2025-08-25,C00714,P0179,S002,5,0.0,Card,4508.1,0.0,4508.1,3925.1,583.0
O0068945,2025-11-22,C00065,P0168,S003,3,0.15,Card,3193.17,478.9755,2714.19,2698.44,15.75
O0068946,2025-10-09,C01859,P0121,S013,3,0.0,Online,4398.96,0.0,4398.96,3068.19,1330.77
O0068947,2025-11-24,C00137,P0150,S010,3,0.0,Card,6460.68,0.0,6460.68,4229.37,2231.31
O0068948,2026-05-30,C00712,P0135,S009,2,0.1,Card,2088.52,208.852,1879.67,1624.72,254.95
O0068949,2026-05-19,C01923,P0151,S002,4,0.0,Online,4334.52,0.0,4334.52,3191.04,1143.48
O0068950,2025-01-05,C02618,P0016,S007,3,0.0,Online,2881.74,0.0,2881.74,2375.16,506.58
O0068951,2025-12-18,C04272,P0002,S008,4,0.05,Cash,7755.8,387.79,7368.01,5930.96,1437.05
O0068952,2025-04-29,C01124,P0151,S004,4,0.05,Cash,4334.52,216.72600000000003,4117.79,3191.04,926.75
O0068953,2025-02-07,C02905,P0044,S012,4,0.1,Cash,8639.24,863.924,7775.32,6437.08,1338.24
O0068954,2025-02-20,C02019,P0027,S007,3,0.0,Card,3765.3,0.0,3765.3,3140.4,624.9
O0068955,2025-12-15,C02002,P0161,S003,4,0.05,Card,324.88,16.244,308.64,252.0,56.64
O0068956,2026-06-26,C05012,P0153,S007,5,0.05,Card,3716.8,185.84000000000003,3530.96,3151.1,379.86
O0068957,2026-03-03,C00313,P0179,S012,4,0.0,Card,3606.48,0.0,3606.48,3140.08,466.4
O0068958,2025-03-14,C01611,P0098,S006,1,0.0,Cash,708.08,0.0,708.08,538.69,169.39
O0068959,2025-04-25,C03989,P0048,S013,1,0.15,Card,1900.61,285.0915,1615.52,1575.47,40.05
O0068960,2026-03-26,C02815,P0069,S002,2,0.1,Card,818.34,81.834,736.51,669.76,66.75
O0068961,2025-11-28,C03766,P0157,S006,2,0.15,Card,1561.42,234.213,1327.21,1354.28,-27.07
O0068962,2025-10-11,C02869,P0130,S014,3,0.0,Online,3154.11,0.0,3154.11,1989.63,1164.48
O0068963,2025-04-11,C04221,P0016,S002,1,0.0,Cash,960.58,0.0,960.58,791.72,168.86
O0068964,2026-03-04,C02744,P0018,S011,3,0.0,Online,4875.72,0.0,4875.72,3584.49,1291.23
O0068965,2026-04-01,C02369,P0030,S004,5,0.2,Cash,5629.55,1125.91,4503.64,4471.2,32.44
O0068966,2025-06-14,C01709,P0068,S014,4,0.15,Card,5597.56,839.634,4757.93,3652.4,1105.53
O0068967,2026-06-30,C01510,P0140,S008,5,0.15,Online,8873.099999999999,1330.9649999999997,7542.13,6048.3,1493.83
O0068968,2025-09-17,C05588,P0161,S006,5,0.05,Card,406.1,20.305000000000003,385.8,315.0,70.8
O0068969,2025-01-22,C04569,P0156,S008,2,0.0,Cash,4520.76,0.0,4520.76,2891.38,1629.38
O0068970,2026-06-18,C02405,P0011,S002,3,0.1,Card,942.57,94.257,848.31,780.48,67.83
O0068971,2025-04-17,C02651,P0171,S002,1,0.2,Online,1213.53,242.706,970.82,978.13,-7.31
O0068972,2025-02-21,C01799,P0028,S014,4,0.05,Unknown,6762.6,338.13000000000005,6424.47,5191.36,1233.11
O0068973,2025-09-05,C02913,P0020,S003,3,0.1,Card,741.96,74.19600000000001,667.76,513.57,154.19
O0068974,2025-12-05,C00109,P0049,S006,2,0.1,Card,4666.72,466.672,4200.05,3499.14,700.91
O0068975,2025-12-10,C01041,P0115,S009,5,0.0,Card,8876.55,0.0,8876.55,6313.0,2563.55
O0068976,2026-06-08,C04067,P0105,S003,2,0.0,Bank Transfer,3532.26,0.0,3532.26,2889.3,642.96
O0068977,2025-09-10,C01468,P0083,S006,3,0.2,Online,4576.86,915.372,3661.49,3927.09,-265.6
O0068978,2025-03-11,C00850,P0093,S005,4,0.1,Card,4069.28,406.92800000000005,3662.35,3175.4,486.95
O0068979,2025-09-05,C02688,P0084,S012,5,0.15,Bank Transfer,12849.65,1927.4475,10922.2,8632.0,2290.2
O0068980,2026-04-04,C02549,P0114,S011,3,0.1,Card,1276.5,127.65,1148.85,809.34,339.51
O0068981,2025-01-07,C02852,P0109,S007,3,0.1,Cash,1253.25,125.325,1127.92,863.49,264.43
O0068982,2025-05-31,C01773,P0010,S008,5,0.0,Online,9307.15,0.0,9307.15,7252.65,2054.5
O0068983,2026-01-05,C00148,P0164,S003,3,0.05,Online,5763.57,288.1785,5475.39,4790.82,684.57
O0068984,2025-04-20,C00848,P0023,S012,5,0.05,Card,982.5,49.125,933.38,834.45,98.93
O0068985,2025-09-23,C03747,P0168,S009,4,0.0,Card,4257.56,0.0,4257.56,3597.92,659.64
O0068986,2025-04-01,C02432,P0163,S012,1,0.0,Card,750.31,0.0,750.31,545.11,205.2
O0068987,2025-03-11,C05630,P0102,S005,1,0.2,Card,1851.88,370.376,1481.5,1615.69,-134.19
O0068988,2026-02-06,C04411,P0070,S002,5,0.05,Online,4353.75,217.6875,4136.06,3775.55,360.51
O0068989,2026-03-02,C00463,P0106,S014,5,0.0,Card,11300.8,0.0,11300.8,7218.65,4082.15
O0068990,2025-01-20,C01489,P0024,S013,3,0.2,Online,4670.82,934.164,3736.66,3787.44,-50.78
O0068991,2025-10-20,C02599,P0134,S013,4,0.15,Online,6075.12,911.268,5163.85,4020.76,1143.09
O0068992,2025-08-18,C04247,P0053,S004,4,0.2,Card,1449.64,289.92800000000005,1159.71,926.08,233.63
O0068993,2025-07-20,C04284,P0130,S005,5,0.05,Card,5256.849999999999,262.8425,4994.01,3316.05,1677.96
O0068994,2026-01-16,C01215,P0096,S004,1,0.05,Cash,2145.22,107.261,2037.96,1532.46,505.5
O0068995,2025-12-15,C05416,P0145,S011,4,0.1,Card,5464.72,546.4720000000001,4918.25,4556.76,361.49
O0068996,2025-03-18,C01293,P0047,S010,4,0.1,Card,7130.6,713.0600000000001,6417.54,5990.76,426.78
O0068997,2026-06-15,C05314,P0016,S007,3,0.15,Card,2881.74,432.261,2449.48,2375.16,74.32
O0068998,2025-05-03,C05959,P0162,S007,3,0.2,Card,1984.32,396.864,1587.46,1306.23,281.23
O0068999,2025-10-26,C00094,P0104,S013,2,0.0,Cash,170.12,0.0,170.12,149.46,20.66
O0069000,2025-03-25,C02794,P0069,S014,5,0.0,Cash,2045.85,0.0,2045.85,1674.4,371.45
O0069001,2025-11-25,C02110,P0134,S012,3,0.0,Cash,4556.34,0.0,4556.34,3015.57,1540.77
O0069002,2025-01-15,C04905,P0004,S002,5,0.15,Cash,5135.299999999999,770.2949999999998,4365.0,3223.0,1142.0
O0069003,2025-05-28,C03377,P0042,S014,4,0.1,Card,8053.12,805.312,7247.81,6742.08,505.73
O0069004,2025-09-07,C00989,P0079,S004,1,0.2,Card,1095.9,219.18000000000004,876.72,870.83,5.89
O0069005,2025-02-23,C02634,P0121,S003,1,0.0,Bank Transfer,1466.32,0.0,1466.32,1022.73,443.59
O0069006,2025-09-29,C03282,P0042,S005,3,0.1,Card,6039.84,603.984,5435.86,5056.56,379.3
O0069007,2025-11-14,C04701,P0009,S003,1,0.0,Card,2149.91,0.0,2149.91,1500.49,649.42
O0069008,2026-06-01,C03488,P0070,S011,5,0.15,Card,4353.75,653.0625,3700.69,3775.55,-74.86
O0069009,2025-07-24,C05339,P0126,S014,3,0.0,Card,757.2,0.0,757.2,652.14,105.06
O0069010,2026-02-02,C04284,P0108,S002,2,0.0,Card,2661.16,0.0,2661.16,1826.22,834.94
O0069011,2025-05-25,C00839,P0082,S008,4,0.2,Unknown,7334.88,1466.976,5867.9,6202.76,-334.86
O0069012,2026-06-14,C04686,P0005,S011,4,0.0,Bank Transfer,1889.68,0.0,1889.68,1433.6,456.08
O0069013,2026-06-11,C04803,P0120,S007,2,0.05,Online,2005.86,100.293,1905.57,1517.88,387.69
O0069014,2026-02-18,C01624,P0025,S013,5,0.1,Card,8472.8,847.28,7625.52,6466.15,1159.37
O0069015,2025-04-27,C00285,P0052,S013,5,0.1,Card,10442.3,1044.23,9398.07,7246.9,2151.17
O0069016,2026-06-19,C03781,P0063,S008,5,0.1,Bank Transfer,1150.2,115.02,1035.18,992.25,42.93
O0069017,2025-08-06,C04986,P0067,S007,5,0.2,Online,7596.950000000001,1519.3900000000003,6077.56,5340.75,736.81
O0069018,2025-05-16,C04160,P0105,S007,5,0.0,Card,8830.650000000001,0.0,8830.65,7223.25,1607.4
O0069019,2025-08-08,C04215,P0033,S007,4,0.1,Card,5163.84,516.384,4647.46,3493.28,1154.18
O0069020,2025-04-02,C04132,P0161,S013,4,0.15,Card,324.88,48.732,276.15,252.0,24.15
O0069021,2025-07-15,C04499,P0062,S008,3,0.05,Online,1662.72,83.13600000000001,1579.58,1360.89,218.69
O0069022,2025-08-02,C01328,P0136,S001,4,0.0,Online,4150.32,0.0,4150.32,3145.84,1004.48
O0069023,2026-06-29,C04376,P0028,S003,1,0.1,Card,1690.65,169.06500000000003,1521.58,1297.84,223.74
O0069024,2025-09-26,C04743,P0033,S010,2,0.0,Card,2581.92,0.0,2581.92,1746.64,835.28
O0069025,2026-02-09,C03447,P0151,S007,3,0.0,Cash,3250.8900000000003,0.0,3250.89,2393.28,857.61
O0069026,2026-03-27,C03983,P0156,S013,3,0.05,Card,6781.14,339.057,6442.08,4337.07,2105.01
O0069027,2026-05-31,C02802,P0080,S002,2,0.0,Online,3512.3,0.0,3512.3,2356.26,1156.04
O0069028,2025-10-23,C00249,P0132,S005,1,0.1,Card,1319.17,131.917,1187.25,1157.19,30.06
O0069029,2025-11-16,C00353,P0020,S002,3,0.15,Online,741.96,111.294,630.67,513.57,117.1
O0069030,2026-06-05,C03494,P0012,S007,4,0.1,Card,6890.52,689.0520000000001,6201.47,4800.32,1401.15
O0069031,2026-01-07,C02651,P0150,S012,4,0.05,Card,8614.24,430.712,8183.53,5639.16,2544.37
O0069032,2025-06-07,C00174,P0135,S001,5,0.0,Card,5221.3,0.0,5221.3,4061.8,1159.5
O0069033,2025-11-21,C03936,P0168,S012,3,0.0,Bank Transfer,3193.17,0.0,3193.17,2698.44,494.73
O0069034,2025-11-13,C00245,P0026,S014,1,0.05,Cash,2134.82,106.741,2028.08,1625.66,402.42
O0069035,2025-11-17,C00547,P0104,S008,2,0.05,Online,170.12,8.506,161.61,149.46,12.15
O0069036,2025-12-22,C00670,P0040,S014,1,0.15,Card,1014.6,152.19,862.41,673.95,188.46
O0069037,2025-08-24,C00933,P0048,S011,2,0.1,Online,3801.22,380.122,3421.1,3150.94,270.16
O0069038,2025-03-27,C04276,P0021,S002,3,0.1,Card,3237.2699999999995,323.727,2913.54,2720.61,192.93
O0069039,2025-07-19,C00044,P0138,S010,4,0.1,Card,4879.28,487.928,4391.35,3549.8,841.55
O0069040,2026-03-05,C02594,P0133,S012,4,0.15,Online,1448.8,217.32,1231.48,1212.44,19.04
O0069041,2026-06-30,C00182,P0151,S004,1,0.2,Card,1083.63,216.72600000000003,866.9,797.76,69.14
O0069042,2025-12-16,C03980,P0158,S006,2,0.1,Online,3791.0,379.1,3411.9,2573.46,838.44
O0069043,2026-03-01,C03140,P0113,S007,4,0.0,Online,4915.08,0.0,4915.08,3323.28,1591.8
O0069044,2025-04-15,C05956,P0146,S010,4,0.0,Card,340.8,0.0,340.8,217.72,123.08
O0069045,2026-03-05,C01173,P0094,S001,4,0.15,Card,9957.96,1493.6939999999995,8464.27,6742.76,1721.51
O0069046,2025-08-14,C05615,P0036,S004,2,0.0,Card,146.4,0.0,146.4,97.38,49.02
O0069047,2026-01-19,C03683,P0125,S014,3,0.0,Card,5418.54,0.0,5418.54,4325.31,1093.23
O0069048,2025-12-16,C04806,P0123,S009,4,0.0,Card,5751.8,0.0,5751.8,4522.24,1229.56
O0069049,2026-02-20,C04011,P0054,S010,1,0.0,Online,1250.0,0.0,1250.0,884.57,365.43
O0069050,2026-02-05,C01793,P0099,S003,1,0.05,Cash,2443.64,122.182,2321.46,1654.01,667.45
O0069051,2025-12-19,C04663,P0141,S014,5,0.05,Bank Transfer,6160.05,308.00250000000005,5852.05,4878.75,973.3
O0069052,2025-08-16,C04636,P0081,S005,5,0.0,Card,3816.05,0.0,3816.05,2629.0,1187.05
O0069053,2026-03-21,C04554,P0139,S013,4,0.0,Card,2701.28,0.0,2701.28,1784.64,916.64
O0069054,2026-01-30,C02217,P0041,S012,1,0.1,Card,2132.98,213.298,1919.68,1715.69,203.99
O0069055,2025-03-17,C04450,P0024,S002,4,0.0,Cash,6227.76,0.0,6227.76,5049.92,1177.84
O0069056,2025-05-23,C01078,P0091,S001,1,0.1,Online,2373.45,237.345,2136.1,1618.08,518.02
O0069057,2025-05-27,C05805,P0064,S010,5,0.05,Card,9296.4,464.82,8831.58,7430.75,1400.83
O0069058,2025-06-16,C04386,P0073,S013,3,0.05,Card,6402.87,320.1435,6082.73,4336.89,1745.84
O0069059,2026-01-19,C03251,P0169,S003,5,0.2,Online,2122.1,424.42,1697.68,1857.7,-160.02
O0069060,2025-01-07,C05002,P0142,S013,1,0.0,Card,2104.62,0.0,2104.62,1385.84,718.78
O0069061,2025-05-23,C03520,P0007,S005,2,0.0,Cash,1776.24,0.0,1776.24,1346.24,430.0
O0069062,2025-09-24,C04487,P0117,S012,2,0.0,Card,619.12,0.0,619.12,500.06,119.06
O0069063,2025-04-08,C05774,P0092,S001,4,0.1,Cash,2731.04,273.104,2457.94,2291.4,166.54
O0069064,2025-04-13,C02240,P0076,S014,4,0.05,Card,1377.12,68.856,1308.26,1040.76,267.5
O0069065,2025-08-24,C00640,P0103,S003,5,0.1,Card,8451.8,845.18,7606.62,7002.05,604.57
O0069066,2025-11-25,C04217,P0042,S004,3,0.05,Online,6039.84,301.992,5737.85,5056.56,681.29
O0069067,2025-07-02,C03913,P0095,S005,3,0.2,Card,7684.38,1536.8760000000002,6147.5,5328.21,819.29
O0069068,2026-06-12,C00882,P0159,S010,4,0.05,Card,6657.96,332.898,6325.06,5774.24,550.82
O0069069,2025-08-17,C04346,P0069,S014,1,0.05,Bank Transfer,409.17,20.4585,388.71,334.88,53.83
O0069070,2026-06-30,C03956,P0015,S004,2,0.0,Card,2725.02,0.0,2725.02,2001.82,723.2
O0069071,2025-11-04,C05797,P0020,S012,4,0.0,Card,989.28,0.0,989.28,684.76,304.52
O0069072,2025-07-24,C00871,P0153,S006,3,0.0,Card,2230.08,0.0,2230.08,1890.66,339.42
O0069073,2025-03-04,C02035,P0123,S004,1,0.1,Bank Transfer,1437.95,143.79500000000002,1294.16,1130.56,163.6
O0069074,2026-02-05,C00324,P0180,S006,3,0.05,Card,307.08,15.354,291.73,250.59,41.14
O0069075,2025-10-22,C02675,P0150,S013,4,0.0,Bank Transfer,8614.24,0.0,8614.24,5639.16,2975.08
O0069076,2026-06-09,C00142,P0139,S001,2,0.05,Online,1350.64,67.53200000000001,1283.11,892.32,390.79
O0069077,2026-06-13,C03870,P0059,S008,4,0.05,Card,7010.52,350.52600000000007,6659.99,5745.2,914.79
O0069078,2025-10-13,C05821,P0177,S014,4,0.0,Card,9629.76,0.0,9629.76,6502.28,3127.48
O0069079,2025-05-15,C02058,P0160,S001,4,0.0,Card,7036.8,0.0,7036.8,6184.16,852.64
O0069080,2025-07-02,C00110,P0152,S009,3,0.1,Card,6604.68,660.4680000000001,5944.21,5317.17,627.04
O0069081,2025-02-08,C00954,P0019,S002,2,0.2,Card,2206.7,441.34,1765.36,1474.86,290.5
O0069082,2025-03-27,C02466,P0050,S013,1,0.15,Card,497.89,74.6835,423.21,421.08,2.13
O0069083,2025-08-14,C00345,P0058,S011,1,0.2,Online,1616.16,323.232,1292.93,1414.73,-121.8
O0069084,2025-04-07,C04577,P0137,S009,4,0.0,Cash,7525.28,0.0,7525.28,6534.88,990.4
O0069085,2026-04-13,C01381,P0094,S009,5,0.2,Card,12447.45,2489.49,9957.96,8428.45,1529.51
O0069086,2026-04-12,C03288,P0043,S013,3,0.1,Card,8268.06,826.806,7441.25,5359.05,2082.2
O0069087,2025-04-06,C05985,P0009,S008,2,0.1,Online,4299.82,429.982,3869.84,3000.98,868.86
O0069088,2025-05-22,C00559,P0142,S013,3,0.05,Card,6313.86,315.693,5998.17,4157.52,1840.65
O0069089,2026-03-28,C02907,P0071,S012,5,0.1,Cash,1447.25,144.725,1302.53,959.95,342.58
O0069090,2025-05-28,C00641,P0074,S001,5,0.1,Online,1693.5,169.35000000000002,1524.15,1254.25,269.9
O0069091,2025-05-23,C02306,P0121,S005,4,0.15,Card,5865.28,879.7919999999999,4985.49,4090.92,894.57
O0069092,2026-02-12,C00898,P0055,S011,3,0.05,Online,5719.53,285.9765,5433.55,4996.23,437.32
O0069093,2025-08-08,C05743,P0179,S013,1,0.0,Online,901.62,0.0,901.62,785.02,116.6
O0069094,2026-04-02,C01225,P0093,S002,3,0.1,Online,3051.96,305.196,2746.76,2381.55,365.21
O0069095,2025-10-16,C04115,P0059,S013,4,0.0,Cash,7010.52,0.0,7010.52,5745.2,1265.32
O0069096,2025-04-24,C05122,P0021,S002,3,0.15,Card,3237.2699999999995,485.5904999999999,2751.68,2720.61,31.07
O0069097,2025-03-25,C03312,P0086,S001,1,0.15,Card,250.27,37.5405,212.73,180.14,32.59
O0069098,2026-01-11,C03372,P0106,S002,4,0.05,Cash,9040.64,452.032,8588.61,5774.92,2813.69
O0069099,2025-09-02,C04189,P0065,S013,5,0.1,Bank Transfer,1900.2,190.02,1710.18,1531.5,178.68
O0069100,2025-09-01,C01885,P0035,S007,2,0.1,Bank Transfer,1229.26,122.926,1106.33,975.78,130.55
O0069101,2026-01-07,C03142,P0171,S009,1,0.1,Online,1213.53,121.353,1092.18,978.13,114.05
O0069102,2025-06-01,C02302,P0067,S006,2,0.15,Card,3038.78,455.817,2582.96,2136.3,446.66
O0069103,2026-06-30,C05391,P0136,S005,5,0.05,Online,5187.9,259.395,4928.5,3932.3,996.2
O0069104,2025-10-12,C03729,P0152,S005,4,0.05,Cash,8806.24,440.312,8365.93,7089.56,1276.37
O0069105,2026-04-15,C02713,P0123,S011,1,0.0,Card,1437.95,0.0,1437.95,1130.56,307.39
O0069106,2026-03-01,C05194,P0147,S013,3,0.1,Online,3694.14,369.414,3324.73,3243.81,80.92
O0069107,2025-11-28,C03182,P0149,S002,2,0.0,Card,4256.36,0.0,4256.36,2745.92,1510.44
O0069108,2025-02-24,C02725,P0171,S002,2,0.0,Online,2427.06,0.0,2427.06,1956.26,470.8
O0069109,2026-02-07,C01575,P0147,S009,5,0.15,Card,6156.900000000001,923.535,5233.37,5406.35,-172.98
O0069110,2025-02-08,C04295,P0091,S010,3,0.0,Online,7120.349999999999,0.0,7120.35,4854.24,2266.11
O0069111,2026-02-07,C01602,P0172,S001,3,0.15,Card,2760.96,414.144,2346.82,1777.08,569.74
O0069112,2026-05-13,C05114,P0149,S010,4,0.15,Card,8512.72,1276.908,7235.81,5491.84,1743.97
O0069113,2025-10-18,C03584,P0154,S009,3,0.15,Card,4263.96,639.5939999999999,3624.37,2659.68,964.69
O0069114,2026-06-11,C02125,P0068,S011,2,0.0,Cash,2798.78,0.0,2798.78,1826.2,972.58
O0069115,2025-12-09,C00404,P0053,S013,5,0.0,Card,1812.05,0.0,1812.05,1157.6,654.45
O0069116,2025-10-16,C02815,P0079,S005,4,0.2,Card,4383.6,876.7200000000001,3506.88,3483.32,23.56
O0069117,2025-10-18,C04594,P0012,S012,3,0.05,Card,5167.89,258.39450000000005,4909.5,3600.24,1309.26
O0069118,2025-03-20,C04351,P0109,S004,2,0.15,Unknown,835.5,125.325,710.18,575.66,134.52
