customer_id,customer_name,gender,age,city,customer_type,registration_date
C03366,Customer 03366,Male,26,Riyadh,Returning,2025-11-02
C03367,Customer 03367,Female,49,Riyadh,Returning,2024-10-07
C03368,Customer 03368,Female,47,Jeddah,Returning,2024-02-10
C03369,Customer 03369,Female,20,Makkah,Returning,2024-06-20
C03370,Customer 03370,Male,33,Madinah,New,2026-05-01
C03371,Customer 03371,Female,52,Jeddah,New,2026-04-30
C03372,Customer 03372,Male,55,Riyadh,Returning,2024-04-24
C03373,Customer 03373,Female,56,Abha,New,2025-06-30
C03374,Customer 03374,Female,51,Madinah,New,2025-11-20
C03375,Customer 03375,Male,42,Makkah,Returning,2024-08-05
C03376,Customer 03376,Female,47,Jeddah,Returning,2025-04-10
C03377,Customer 03377,Female,31,Riyadh,Returning,2024-04-06
C03378,Customer 03378,Male,50,Abha,Returning,2025-04-25
C03379,Customer 03379,Male,54,Makkah,Returning,2024-10-23
C03380,Customer 03380,Male,44,Dammam,New,2024-07-13
C03381,Customer 03381,Female,20,Jeddah,Returning,2025-11-27
C03382,Customer 03382,Female,39,Makkah,New,2025-07-21
C03383,Customer 03383,Female,30,Makkah,Loyal,2024-07-31
C03384,Customer 03384,Male,29,Jeddah,Returning,2024-06-28
C03385,Customer 03385,Female,55,Jeddah,New,2024-08-02
C03386,Customer 03386,Female,54,Khobar,Loyal,2024-12-02
C03387,Customer 03387,Female,29,Khobar,Returning,2025-11-13
C03388,Customer 03388,Male,36,Jeddah,New,2025-10-12
C03389,Customer 03389,Male,29,Jeddah,Loyal,2024-03-14
C03390,Customer 03390,Male,50,Riyadh,Loyal,2024-11-15
C03391,Customer 03391,Male,54,Dammam,New,2026-05-02
C03392,Customer 03392,Male,25,Khobar,Returning,2025-09-10
C03393,Customer 03393,Male,40,Dammam,New,2024-07-16
C03394,Customer 03394,Female,50,Abha,New,2025-12-12
C03395,Customer 03395,Female,62,Khobar,Returning,2024-12-28
C03396,Customer 03396,Female,49,Dammam,Returning,2026-04-08
C03397,Customer 03397,Female,64,Jeddah,Returning,2025-06-24
C03398,Customer 03398,Female,56,Abha,New,2024-08-09
C03399,Customer 03399,Male,49,Abha,Returning,2025-02-25
C03400,Customer 03400,Female,32,Abha,New,2024-12-09
C03401,Customer 03401,Male,62,Madinah,Loyal,2026-01-04
C03402,Customer 03402,Female,30,Jeddah,Loyal,2025-07-05
C03403,Customer 03403,Male,42,Jeddah,Returning,2026-03-19
C03404,Customer 03404,Male,55,Khobar,Returning,2026-04-22
C03405,Customer 03405,Female,62,Riyadh,Returning,2024-08-27
C03406,Customer 03406,Female,40,Khobar,Returning,2025-01-17
C03407,Customer 03407,Female,64,Dammam,Loyal,2025-07-04
C03408,Customer 03408,Male,40,Makkah,New,2024-02-03
C03409,Customer 03409,Female,63,Khobar,Returning,2025-04-13
C03410,Customer 03410,Female,62,Jeddah,Loyal,2024-03-25
C03411,Customer 03411,Female,44,Madinah,Returning,2024-11-22
C03412,Customer 03412,Female,28,Dammam,New,2026-03-25
C03413,Customer 03413,Male,51,Dammam,Returning,2025-09-19
C03414,Customer 03414,Female,42,Makkah,Loyal,2026-01-12
C03415,Customer 03415,Female,37,Dammam,Returning,2024-08-15
C03416,Customer 03416,Female,61,Abha,Returning,2025-01-20
C03417,Customer 03417,Male,31,Makkah,Returning,2026-04-27
C03418,Customer 03418,Male,43,Makkah,Returning,2024-03-03
C03419,Customer 03419,Male,31,Khobar,New,2025-10-09
C03420,Customer 03420,Male,52,Dammam,New,2024-10-25
C03421,Customer 03421,Female,65,Makkah,New,2024-12-25
C03422,Customer 03422,Female,47,Makkah,Returning,2025-06-22
C03423,Customer 03423,Female,26,Makkah,Loyal,2024-02-05
C03424,Customer 03424,Female,34,Makkah,Loyal,2024-01-01
C03425,Customer 03425,Male,61,Riyadh,Loyal,2025-05-31
C03426,Customer 03426,Female,60,Abha,Loyal,2025-12-19
C03427,Customer 03427,Female,23,Dammam,Loyal,2025-06-11
C03428,Customer 03428,Female,34,Abha,Loyal,2025-07-06
C03429,Customer 03429,Male,58,Madinah,Returning,2025-12-04
C03430,Customer 03430,Female,64,Madinah,Returning,2025-09-05
C03431,Customer 03431,Female,37,Khobar,New,2026-02-03
C03432,Customer 03432,Female,38,Madinah,Loyal,2025-09-04
C03433,Customer 03433,Female,54,Abha,New,2025-08-11
C03434,Customer 03434,Male,18,Makkah,Loyal,2024-11-12
C03435,Customer 03435,Male,62,Jeddah,Returning,2025-01-20
C03436,Customer 03436,Female,65,Madinah,Returning,2024-04-27
C03437,Customer 03437,Male,61,Riyadh,Returning,2025-01-28
C03438,Customer 03438,Female,44,Riyadh,Loyal,2025-03-05
C03439,Customer 03439,Male,33,Dammam,Returning,2024-03-07
C03440,Customer 03440,Female,47,Khobar,Loyal,2025-11-25
C03441,Customer 03441,Male,39,Madinah,Returning,2025-09-26
C03442,Customer 03442,Female,24,Madinah,Returning,2024-07-25
C03443,Customer 03443,Female,38,Dammam,Returning,2026-04-05
C03444,Customer 03444,Female,28,Riyadh,New,2025-08-13
C03445,Customer 03445,Female,21,Makkah,Returning,2024-08-26
C03446,Customer 03446,Male,29,Jeddah,Returning,2024-11-24
C03447,Customer 03447,Male,34,Jeddah,Loyal,2026-03-14
C03448,Customer 03448,Female,38,Dammam,Returning,2025-11-11
C03449,Customer 03449,Male,23,Dammam,Loyal,2025-01-09
C03450,Customer 03450,Male,63,Riyadh,Returning,2026-02-15
C03451,Customer 03451,Female,42,Abha,New,2025-09-03
C03452,Customer 03452,Male,49,Riyadh,Returning,2025-09-24
C03453,Customer 03453,Female,52,Madinah,Returning,2026-03-05
C03454,Customer 03454,Female,53,Riyadh,Returning,2025-04-04
C03455,Customer 03455,Male,46,Makkah,Returning,2026-03-02
C03456,Customer 03456,Male,50,Khobar,Returning,2025-03-06
C03457,Customer 03457,Female,57,Khobar,New,2025-09-19
C03458,Customer 03458,Female,25,Makkah,Returning,2025-10-14
C03459,Customer 03459,Female,22,Makkah,Returning,2026-03-15
C03460,Customer 03460,Female,59,Khobar,New,2024-05-24
C03461,Customer 03461,Male,39,Riyadh,Returning,2024-02-25
C03462,Customer 03462,Male,36,Jeddah,Returning,2025-08-30
C03463,Customer 03463,Male,38,Abha,Returning,2024-05-01
C03464,Customer 03464,Male,25,Dammam,Returning,2024-02-06
C03465,Customer 03465,Female,50,Khobar,Loyal,2024-03-16
C03466,Customer 03466,Female,50,Dammam,New,2024-05-22
C03467,Customer 03467,Male,33,Makkah,Returning,2024-01-05
C03468,Customer 03468,Male,22,Riyadh,Loyal,2026-04-26
C03469,Customer 03469,Female,31,Dammam,New,2024-07-30
C03470,Customer 03470,Female,55,Dammam,Loyal,2025-09-16
C03471,Customer 03471,Male,61,Makkah,Returning,2024-02-25
C03472,Customer 03472,Female,33,Abha,Returning,2024-11-13
C03473,Customer 03473,Female,19,Jeddah,New,2025-01-12
C03474,Customer 03474,Male,23,Dammam,New,2024-07-28
C03475,Customer 03475,Male,51,Makkah,New,2024-11-05
C03476,Customer 03476,Male,29,Dammam,Loyal,2026-01-06
C03477,Customer 03477,Female,19,Jeddah,Loyal,2024-07-09
C03478,Customer 03478,Male,26,Makkah,New,2025-11-18
C03479,Customer 03479,Female,52,Riyadh,New,2025-12-28
C03480,Customer 03480,Male,57,Makkah,Returning,2026-01-16
C03481,Customer 03481,Female,60,Jeddah,Returning,2025-01-13
C03482,Customer 03482,Female,21,Madinah,Returning,2026-04-09
C03483,Customer 03483,Female,63,Khobar,Returning,2024-10-29
C03484,Customer 03484,Female,38,Abha,Returning,2024-07-07
C03485,Customer 03485,Male,46,Abha,New,2026-01-25
C03486,Customer 03486,Male,47,Makkah,Loyal,2025-04-15
C03487,Customer 03487,Female,37,Dammam,Loyal,2024-11-20
C03488,Customer 03488,Male,28,Makkah,Returning,2024-01-10
C03489,Customer 03489,Female,23,Madinah,Returning,2024-10-05
C03490,Customer 03490,Male,49,Dammam,Returning,2024-02-19
C03491,Customer 03491,Male,26,Riyadh,New,2024-08-08
C03492,Customer 03492,Female,53,Khobar,New,2026-02-04
C03493,Customer 03493,Male,26,Khobar,New,2025-01-16
C03494,Customer 03494,Female,42,Jeddah,Returning,2025-11-12
C03495,Customer 03495,Female,24,Khobar,Returning,2026-01-08
C03496,Customer 03496,Male,32,Abha,New,2024-10-09
C03497,Customer 03497,Male,22,Khobar,Loyal,2026-05-10
C03498,Customer 03498,Male,43,Dammam,Loyal,2025-04-16
C03499,Customer 03499,Male,49,Dammam,New,2025-11-22
C03500,Customer 03500,Male,22,Riyadh,New,2024-04-03
C03501,Customer 03501,Female,52,Abha,Returning,2025-02-10
C03502,Customer 03502,Male,20,Riyadh,Loyal,2025-05-15
C03503,Customer 03503,Female,57,Khobar,Returning,2024-06-15
C03504,Customer 03504,Female,39,Khobar,Loyal,2025-10-19
C03505,Customer 03505,Male,24,Madinah,Loyal,2026-02-08
C03506,Customer 03506,Female,42,Madinah,Returning,2026-04-02
C03507,Customer 03507,Male,40,Riyadh,New,2026-02-07
C03508,Customer 03508,Male,30,Makkah,Returning,2025-06-01
C03509,Customer 03509,Male,55,Jeddah,New,2025-12-04
C03510,Customer 03510,Male,40,Madinah,New,2025-11-28
C03511,Customer 03511,Male,34,Khobar,Returning,2024-02-19
C03512,Customer 03512,Female,44,Abha,Loyal,2025-02-25
C03513,Customer 03513,Male,31,Jeddah,New,2024-11-19
C03514,Customer 03514,Male,44,Khobar,Returning,2024-07-20
C03515,Customer 03515,Male,26,Dammam,Returning,2025-12-04
C03516,Customer 03516,Male,64,Riyadh,New,2024-11-08
C03517,Customer 03517,Male,34,Khobar,New,2025-04-14
C03518,Customer 03518,Male,37,Riyadh,Returning,2025-11-10
C03519,Customer 03519,Male,47,Riyadh,Returning,2025-09-02
C03520,Customer 03520,Female,59,Madinah,Returning,2024-11-11
C03521,Customer 03521,Male,62,Abha,Returning,2024-04-26
C03522,Customer 03522,Male,58,Dammam,Returning,2026-02-05
C03523,Customer 03523,Female,44,Madinah,Returning,2025-04-14
C03524,Customer 03524,Female,53,Khobar,Loyal,2026-05-31
C03525,Customer 03525,Female,48,Dammam,Returning,2025-02-04
C03526,Customer 03526,Female,64,Makkah,Loyal,2024-06-01
C03527,Customer 03527,Female,45,Riyadh,New,2026-06-05
C03528,Customer 03528,Male,18,Madinah,New,2026-05-24
C03529,Customer 03529,Male,46,Jeddah,Returning,2025-02-03
C03530,Customer 03530,Male,23,Khobar,New,2024-05-04
C03531,Customer 03531,Male,18,Jeddah,Returning,2026-01-03
C03532,Customer 03532,Female,34,Madinah,Returning,2026-03-13
C03533,Customer 03533,Male,59,Makkah,New,2024-06-18
C03534,Customer 03534,Female,51,Jeddah,New,2024-12-26
C03535,Customer 03535,Female,64,Khobar,Returning,2026-04-14
C03536,Customer 03536,Male,37,Madinah,Returning,2024-05-29
C03537,Customer 03537,Male,19,Makkah,New,2025-04-21
C03538,Customer 03538,Female,42,Makkah,New,2025-03-02
C03539,Customer 03539,Male,26,Riyadh,Returning,2024-08-16
C03540,Customer 03540,Female,51,Riyadh,Returning,2024-02-29
C03541,Customer 03541,Female,20,Riyadh,Returning,2024-10-07
C03542,Customer 03542,Male,20,Jeddah,Returning,2025-12-22
C03543,Customer 03543,Male,25,Dammam,Returning,2025-10-23
C03544,Customer 03544,Male,42,Abha,Loyal,2024-10-23
C03545,Customer 03545,Male,23,Abha,Loyal,2026-05-29
C03546,Customer 03546,Female,60,Madinah,Returning,2025-02-28
C03547,Customer 03547,Female,62,Madinah,New,2024-06-19
C03548,Customer 03548,Male,48,Makkah,Loyal,2024-07-15
C03549,Customer 03549,Female,38,Abha,New,2024-09-01
C03550,Customer 03550,Female,21,Abha,New,2024-04-18
C03551,Customer 03551,Male,32,Jeddah,Returning,2024-02-21
C03552,Customer 03552,Male,49,Dammam,New,2025-02-21
C03553,Customer 03553,Male,43,Dammam,Returning,2025-12-06
C03554,Customer 03554,Male,24,Dammam,Returning,2025-09-02
C03555,Customer 03555,Male,32,Makkah,Returning,2025-01-09
C03556,Customer 03556,Female,51,Abha,Returning,2026-01-07
C03557,Customer 03557,Female,50,Makkah,Loyal,2024-09-05
C03558,Customer 03558,Female,25,Makkah,Loyal,2026-05-12
C03559,Customer 03559,Male,45,Khobar,New,2024-09-25
C03560,Customer 03560,Female,47,Khobar,Returning,2024-12-29
C03561,Customer 03561,Male,35,Makkah,Returning,2024-03-08
C03562,Customer 03562,Female,25,Dammam,New,2024-02-19
C03563,Customer 03563,Female,44,Riyadh,Loyal,2024-08-03
C03564,Customer 03564,Female,54,Madinah,Returning,2025-11-25
C03565,Customer 03565,Male,63,Dammam,Returning,2026-04-16
C03566,Customer 03566,Male,49,Makkah,New,2025-12-26
C03567,Customer 03567,Male,51,Dammam,Loyal,2026-04-17
C03568,Customer 03568,Male,21,Riyadh,Loyal,2025-06-25
C03569,Customer 03569,Female,19,Riyadh,Returning,2024-05-15
C03570,Customer 03570,Male,42,Riyadh,Returning,2025-03-06
C03571,Customer 03571,Female,29,Makkah,Loyal,2026-03-05
C03572,Customer 03572,Male,33,Dammam,New,2025-06-11
C03573,Customer 03573,Male,20,Abha,Returning,2025-03-20
C03574,Customer 03574,Female,55,Dammam,New,2025-01-20
C03575,Customer 03575,Female,44,Makkah,Loyal,2025-07-22
C03576,Customer 03576,Female,35,Abha,New,2025-07-14
C03577,Customer 03577,Male,19,Dammam,New,2025-06-08
C03578,Customer 03578,Male,61,Jeddah,New,2024-03-31
C03579,Customer 03579,Male,38,Madinah,Returning,2025-07-06
C03580,Customer 03580,Male,59,Madinah,Returning,2026-03-02
C03581,Customer 03581,Female,35,Abha,Loyal,2024-10-07
C03582,Customer 03582,Male,37,Dammam,Returning,2025-12-28
C03583,Customer 03583,Male,21,Jeddah,New,2024-12-08
C03584,Customer 03584,Female,25,Riyadh,Loyal,2025-09-16
C03585,Customer 03585,Female,58,Abha,Returning,2025-02-26
C03586,Customer 03586,Male,23,Dammam,Returning,2025-09-26
C03587,Customer 03587,Female,42,Abha,Loyal,2026-06-11
C03588,Customer 03588,Male,29,Makkah,Returning,2026-03-12
C03589,Customer 03589,Male,19,Madinah,New,2026-05-27
C03590,Customer 03590,Male,51,Dammam,Returning,2026-06-01
C03591,Customer 03591,Male,65,Makkah,Returning,2025-02-04
C03592,Customer 03592,Male,42,Abha,Returning,2026-06-16
C03593,Customer 03593,Male,47,Abha,Loyal,2024-07-22
C03594,Customer 03594,Female,41,Dammam,New,2026-03-16
C03595,Customer 03595,Female,32,Madinah,New,2024-10-02
C03596,Customer 03596,Male,46,Khobar,New,2026-05-17
C03597,Customer 03597,Male,34,Madinah,Loyal,2025-06-17
C03598,Customer 03598,Male,29,Dammam,Returning,2024-03-26
C03599,Customer 03599,Male,20,Madinah,Loyal,2025-07-27
C03600,Customer 03600,Male,61,Makkah,Loyal,2026-01-25
C03601,Customer 03601,Female,52,Riyadh,Loyal,2025-04-18
C03602,Customer 03602,Male,45,Makkah,New,2024-07-07
C03603,Customer 03603,Male,52,Abha,New,2024-08-26
C03604,Customer 03604,Female,41,Makkah,New,2025-08-07
C03605,Customer 03605,Male,56,Madinah,Loyal,2025-08-09
C03606,Customer 03606,Male,38,Dammam,Loyal,2025-07-30
C03607,Customer 03607,Male,51,Abha,Returning,2025-08-05
C03608,Customer 03608,Male,31,Dammam,Returning,2024-12-11
C03609,Customer 03609,Male,59,Jeddah,Returning,2026-03-25
C03610,Customer 03610,Male,51,Khobar,Returning,2025-09-27
C03611,Customer 03611,Female,64,Dammam,Returning,2026-04-17
C03612,Customer 03612,Male,58,Dammam,Returning,2024-04-13
C03613,Customer 03613,Male,27,Makkah,New,2025-09-15
C03614,Customer 03614,Male,39,Abha,Returning,2024-05-24
C03615,Customer 03615,Female,46,Abha,Loyal,2024-06-28
C03616,Customer 03616,Female,33,Madinah,Loyal,2025-04-16
C03617,Customer 03617,Male,21,Abha,Returning,2026-03-27
C03618,Customer 03618,Male,49,Jeddah,Returning,2024-08-24
C03619,Customer 03619,Male,54,Khobar,Returning,2026-02-22
C03620,Customer 03620,Female,59,Khobar,Loyal,2025-06-30
C03621,Customer 03621,Male,28,Madinah,New,2025-12-29
C03622,Customer 03622,Female,38,Abha,New,2024-10-14
C03623,Customer 03623,Male,50,Abha,Returning,2026-03-22
C03624,Customer 03624,Female,36,Khobar,Returning,2025-11-04
C03625,Customer 03625,Male,22,Abha,Loyal,2026-06-01
C03626,Customer 03626,Male,30,Khobar,Loyal,2025-07-27
C03627,Customer 03627,Male,22,Abha,Returning,2024-03-01
C03628,Customer 03628,Male,22,Abha,New,2025-08-15
C03629,Customer 03629,Female,43,Riyadh,New,2026-01-21
C03630,Customer 03630,Male,59,Jeddah,New,2026-03-27
C03631,Customer 03631,Male,25,Dammam,Returning,2025-06-17
C03632,Customer 03632,Male,55,Khobar,Returning,2025-08-12
C03633,Customer 03633,Male,50,Khobar,Loyal,2024-06-22
C03634,Customer 03634,Male,28,Makkah,Loyal,2024-05-20
C03635,Customer 03635,Female,50,Dammam,Returning,2024-01-28
C03636,Customer 03636,Male,28,Riyadh,New,2024-01-29
C03637,Customer 03637,Female,42,Abha,Loyal,2024-12-09
C03638,Customer 03638,Female,61,Riyadh,Loyal,2024-12-05
C03639,Customer 03639,Female,21,Makkah,Returning,2024-06-22
C03640,Customer 03640,Female,46,Riyadh,New,2024-11-26
C03641,Customer 03641,Female,34,Dammam,Returning,2024-12-29
C03642,Customer 03642,Female,38,Madinah,Returning,2026-05-04
C03643,Customer 03643,Female,45,Riyadh,New,2024-06-30
C03644,Customer 03644,Male,34,Khobar,Returning,2025-08-20
C03645,Customer 03645,Male,65,Dammam,Loyal,2024-01-22
C03646,Customer 03646,Female,32,Jeddah,Returning,2024-05-31
C03647,Customer 03647,Female,49,Abha,Returning,2025-07-25
C03648,Customer 03648,Male,39,Dammam,Returning,2025-03-04
C03649,Customer 03649,Female,48,Riyadh,Returning,2025-01-03
C03650,Customer 03650,Male,18,Makkah,New,2024-12-08
C03651,Customer 03651,Male,63,Riyadh,Returning,2026-01-15
C03652,Customer 03652,Female,37,Khobar,Returning,2024-01-13
C03653,Customer 03653,Female,64,Khobar,Loyal,2024-11-03
C03654,Customer 03654,Female,27,Khobar,New,2024-10-01
C03655,Customer 03655,Female,49,Dammam,New,2024-02-09
C03656,Customer 03656,Male,27,Riyadh,New,2024-06-19
C03657,Customer 03657,Female,58,Makkah,Returning,2026-03-19
C03658,Customer 03658,Male,57,Dammam,Loyal,2026-06-17
C03659,Customer 03659,Female,55,Madinah,New,2026-05-16
C03660,Customer 03660,Female,23,Riyadh,Returning,2024-04-07
C03661,Customer 03661,Female,21,Madinah,Returning,2025-12-03
C03662,Customer 03662,Male,47,Jeddah,New,2026-06-06
C03663,Customer 03663,Female,34,Madinah,Loyal,2026-02-05
C03664,Customer 03664,Female,32,Abha,Returning,2024-05-31
C03665,Customer 03665,Female,65,Makkah,New,2024-01-28
C03666,Customer 03666,Male,46,Makkah,Returning,2025-01-10
C03667,Customer 03667,Female,20,Abha,Returning,2026-06-17
C03668,Customer 03668,Female,51,Makkah,New,2025-03-25
C03669,Customer 03669,Male,36,Abha,Loyal,2025-05-23
C03670,Customer 03670,Female,58,Riyadh,Loyal,2024-01-07
C03671,Customer 03671,Female,56,Jeddah,Returning,2024-06-23
C03672,Customer 03672,Female,45,Jeddah,Returning,2026-01-13
C03673,Customer 03673,Female,31,Dammam,Returning,2024-06-28
C03674,Customer 03674,Male,31,Khobar,New,2025-06-22
C03675,Customer 03675,Male,54,Madinah,Loyal,2024-01-27
C03676,Customer 03676,Female,47,Jeddah,Returning,2025-01-10
C03677,Customer 03677,Male,50,Abha,Loyal,2024-09-28
C03678,Customer 03678,Male,32,Riyadh,Returning,2025-10-17
C03679,Customer 03679,Male,40,Khobar,New,2026-03-24
C03680,Customer 03680,Female,62,Riyadh,New,2025-02-01
C03681,Customer 03681,Male,54,Jeddah,New,2025-07-10
C03682,Customer 03682,Male,36,Abha,Returning,2025-02-02
C03683,Customer 03683,Male,49,Khobar,New,2025-05-26
C03684,Customer 03684,Male,18,Khobar,Returning,2025-10-09
C03685,Customer 03685,Female,63,Jeddah,New,2024-01-30
C03686,Customer 03686,Female,45,Khobar,Returning,2025-01-19
C03687,Customer 03687,Male,18,Dammam,Returning,2025-07-25
C03688,Customer 03688,Female,55,Jeddah,New,2025-02-11
C03689,Customer 03689,Male,48,Khobar,Returning,2026-02-02
C03690,Customer 03690,Male,50,Jeddah,Returning,2024-11-04
C03691,Customer 03691,Male,34,Jeddah,New,2025-03-09
C03692,Customer 03692,Female,54,Makkah,Returning,2026-01-14
C03693,Customer 03693,Female,53,Khobar,Returning,2024-10-12
C03694,Customer 03694,Male,47,Madinah,Returning,2025-10-01
C03695,Customer 03695,Male,58,Abha,Loyal,2026-02-11
C03696,Customer 03696,Male,62,Khobar,Loyal,2024-01-05
C03697,Customer 03697,Male,52,Khobar,Returning,2024-07-12
C03698,Customer 03698,Female,20,Khobar,Returning,2024-02-28
C03699,Customer 03699,Female,33,Jeddah,Loyal,2024-12-23
C03700,Customer 03700,Male,51,Jeddah,Returning,2026-03-04
C03701,Customer 03701,Male,26,Madinah,New,2025-07-17
C03702,Customer 03702,Female,24,Jeddah,New,2026-03-02
C03703,Customer 03703,Female,39,Jeddah,New,2025-06-27
C03704,Customer 03704,Female,43,Khobar,Loyal,2024-03-20
C03705,Customer 03705,Female,18,Abha,Loyal,2024-08-29
C03706,Customer 03706,Male,48,Khobar,Returning,2025-01-03
C03707,Customer 03707,Female,41,Makkah,Loyal,2024-11-08
C03708,Customer 03708,Male,26,Riyadh,New,2026-02-08
C03709,Customer 03709,Female,30,Dammam,Returning,2025-10-09
C03710,Customer 03710,Male,29,Riyadh,Returning,2025-12-20
C03711,Customer 03711,Female,44,Dammam,Returning,2025-12-20
C03712,Customer 03712,Female,63,Makkah,Loyal,2024-01-15
C03713,Customer 03713,Female,56,Khobar,Returning,2025-10-15
C03714,Customer 03714,Male,34,Abha,Loyal,2026-01-20
C03715,Customer 03715,Female,28,Khobar,New,2024-07-20
C03716,Customer 03716,Female,51,Makkah,New,2025-07-09
C03717,Customer 03717,Male,36,Makkah,Loyal,2024-06-12
C03718,Customer 03718,Female,20,Riyadh,Returning,2025-02-20
C03719,Customer 03719,Female,57,Abha,Returning,2025-06-03
C03720,Customer 03720,Female,33,Abha,Returning,2025-11-12
C03721,Customer 03721,Male,23,Abha,Loyal,2024-04-21
C03722,Customer 03722,Female,41,Riyadh,New,2024-10-31
C03723,Customer 03723,Male,56,Makkah,New,2025-09-11
C03724,Customer 03724,Male,34,Dammam,New,2026-03-16
C03725,Customer 03725,Male,63,Abha,New,2025-09-23
C03726,Customer 03726,Male,39,Dammam,Returning,2026-06-09
C03727,Customer 03727,Female,52,Makkah,Returning,2026-03-16
C03728,Customer 03728,Female,37,Jeddah,Returning,2024-10-19
